distance_horizontal,distance_path,distance_vertical,duration,end_location_lat,end_location_lng,mode,start_location_lat,start_location_lng
3296.0,4713.0,-9.11163330078125,659.0,48.4952852,9.028821599999999,driving,48.52028079999999,9.0528069
3183.0,4547.0,-10.248870849609432,613.0,48.4964229,9.0290147,driving,48.52028079999999,9.0528069
3057.0,4112.0,-11.64794921875,488.0,48.49784289999999,9.0288977,driving,48.52028079999999,9.0528069
2942.0,7572.0,-12.098541259765625,877.0,48.4987769,9.029612199999999,driving,48.52028079999999,9.0528069
2750.0,3948.0,-10.9677734375,495.0,48.5010679,9.0293654,driving,48.52028079999999,9.0528069
2765.0,4016.0,-11.735870361328125,499.0,48.5013482,9.0285549,driving,48.52028079999999,9.0528069
2784.0,4107.0,-11.589080810546818,504.0,48.5017534,9.0274722,driving,48.52028079999999,9.0528069
2787.0,4227.0,-11.114349365234432,511.0,48.5024734,9.0262685,driving,48.52028079999999,9.0528069
2137.0,4394.0,-5.488922119140625,770.0,48.5077208,9.0309192,driving,48.52028079999999,9.0528069
2137.0,4394.0,-5.488922119140625,770.0,48.5077208,9.0309192,driving,48.52028079999999,9.0528069
2137.0,4394.0,-5.488922119140625,770.0,48.5077208,9.0309192,driving,48.52028079999999,9.0528069
2095.0,4351.0,-2.81329345703125,762.0,48.5080141,9.0312857,driving,48.52028079999999,9.0528069
2077.0,5639.0,97.8701171875,1456.0,48.5119059,9.027679599999999,driving,48.52028079999999,9.0528069
2003.0,5565.0,96.49359130859375,1435.0,48.5122933,9.0284991,driving,48.52028079999999,9.0528069
1982.0,5542.0,94.57308959960938,1428.0,48.5124383,9.028714299999999,driving,48.52028079999999,9.0528069
1699.0,1907.0,31.98272705078125,403.0,48.515064,9.0311852,driving,48.52028079999999,9.0528069
1677.0,1851.0,28.625518798828182,393.0,48.5155617,9.0312394,driving,48.52028079999999,9.0528069
1789.0,1826.0,3.724334716796875,386.0,48.5179206,9.028857799999999,driving,48.52028079999999,9.0528069
1782.0,1882.0,-0.5325622558594318,394.0,48.5184893,9.028835899999999,driving,48.52028079999999,9.0528069
1760.0,1968.0,-1.946319580078125,398.0,48.5205007,9.028984,driving,48.52028079999999,9.0528069
1793.0,2055.0,-1.60369873046875,417.0,48.5210997,9.0285633,driving,48.52028079999999,9.0528069
1785.0,2216.0,0.223968505859375,454.0,48.5223209,9.0288398,driving,48.52028079999999,9.0528069
1793.0,2132.0,3.201202392578182,373.0,48.52325190000001,9.028952799999999,driving,48.52028079999999,9.0528069
1841.0,2319.0,9.674072265625,440.0,48.52482639999999,9.0288436,driving,48.52028079999999,9.0528069
1797.0,2424.0,25.9781494140625,462.0,48.5260496,9.0300878,driving,48.52028079999999,9.0528069
1970.0,3345.0,108.4281005859375,645.0,48.5283893,9.0290918,driving,48.52028079999999,9.0528069
1970.0,3345.0,108.4281005859375,645.0,48.5283893,9.0290918,driving,48.52028079999999,9.0528069
1970.0,3345.0,108.4281005859375,645.0,48.5283893,9.0290918,driving,48.52028079999999,9.0528069
1970.0,3345.0,108.4281005859375,645.0,48.5283893,9.0290918,driving,48.52028079999999,9.0528069
2543.0,3522.0,59.89785766601557,540.0,48.5330885,9.0242917,driving,48.52028079999999,9.0528069
2545.0,3526.0,59.89785766601557,541.0,48.5331268,9.0242889,driving,48.52028079999999,9.0528069
2557.0,3281.0,112.1102294921875,490.0,48.5378363,9.030449899999999,driving,48.52028079999999,9.0528069
2685.0,3503.0,110.16748046875,514.0,48.5381234,9.028316,driving,48.52028079999999,9.0528069
2673.0,3474.0,112.17733764648438,512.0,48.5382001,9.0286926,driving,48.52028079999999,9.0528069
2739.0,3483.0,115.43658447265625,518.0,48.539004,9.028717199999999,driving,48.52028079999999,9.0528069
2785.0,3535.0,111.71270751953125,525.0,48.539175,9.028056099999999,driving,48.52028079999999,9.0528069
2841.0,3597.0,111.84912109375,534.0,48.53938840000001,9.0272791,driving,48.52028079999999,9.0528069
3358.0,5892.0,96.525634765625,770.0,48.54494529999999,9.0265794,driving,48.52028079999999,9.0528069
3368.0,6295.0,105.64407348632818,817.0,48.5455419,9.0276591,driving,48.52028079999999,9.0528069
3369.0,6218.0,112.88693237304688,811.0,48.5459275,9.0285216,driving,48.52028079999999,9.0528069
3374.0,4431.0,-9.876007080078125,501.0,48.4955738,9.0262996,driving,48.52028079999999,9.0528069
3272.0,7242.0,-10.260650634765625,839.0,48.4963196,9.027115,driving,48.52028079999999,9.0528069
3142.0,7372.0,-11.57379150390625,854.0,48.4972594,9.028154299999999,driving,48.52028079999999,9.0528069
3019.0,7495.0,-12.230377197265625,869.0,48.4981973,9.0290389,driving,48.52028079999999,9.0528069
2780.0,4081.0,-11.6722412109375,503.0,48.5016166,9.027766999999999,driving,48.52028079999999,9.0528069
2786.0,4143.0,-10.781097412109432,506.0,48.5019532,9.0270893,driving,48.52028079999999,9.0528069
2786.0,4250.0,-17.068634033203125,512.0,48.50261949999999,9.026053600000001,driving,48.52028079999999,9.0528069
2788.0,4336.0,-8.313262939453125,516.0,48.5031671,9.0252223,driving,48.52028079999999,9.0528069
2790.0,4395.0,-7.8974609375,519.0,48.5035466,9.0246648,driving,48.52028079999999,9.0528069
2137.0,4394.0,-5.488922119140625,770.0,48.5077208,9.0309192,driving,48.52028079999999,9.0528069
2382.0,5974.0,101.173828125,1555.0,48.5099125,9.024595099999999,driving,48.52028079999999,9.0528069
2382.0,5974.0,101.173828125,1555.0,48.5099125,9.024595099999999,driving,48.52028079999999,9.0528069
2190.0,5752.0,95.98712158203125,1489.0,48.5114405,9.026317299999999,driving,48.52028079999999,9.0528069
2118.0,5389.0,95.927734375,1386.0,48.5124878,9.026641,driving,48.52028079999999,9.0528069
2118.0,5389.0,95.927734375,1386.0,48.5124878,9.026641,driving,48.52028079999999,9.0528069
2118.0,5389.0,95.927734375,1386.0,48.5124878,9.026641,driving,48.52028079999999,9.0528069
1974.0,2014.0,6.328277587890568,416.0,48.5179553,9.0263151,driving,48.52028079999999,9.0528069
1956.0,1996.0,5.453216552734375,413.0,48.517976,9.0265592,driving,48.52028079999999,9.0528069
1929.0,2010.0,-1.070587158203125,439.0,48.5187781,9.026796299999999,driving,48.52028079999999,9.0528069
1969.0,2054.0,-0.700714111328125,449.0,48.5189013,9.0262364,driving,48.52028079999999,9.0528069
1908.0,2190.0,-2.930145263671818,447.0,48.52160370000001,9.0270522,driving,48.52028079999999,9.0528069
1920.0,2343.0,-0.7631530761718182,482.0,48.5231092,9.0271635,driving,48.52028079999999,9.0528069
1968.0,2308.0,2.528656005859375,384.0,48.5235879,9.026637599999999,driving,48.52028079999999,9.0528069
1983.0,2415.0,9.583892822265568,417.0,48.5252795,9.027035999999999,driving,48.52028079999999,9.0528069
2042.0,2583.0,25.29547119140625,446.0,48.5262095,9.0266416,driving,48.52028079999999,9.0528069
2149.0,2661.0,33.3118896484375,460.0,48.5272029,9.0256423,driving,48.52028079999999,9.0528069
2251.0,2801.0,31.420379638671875,484.0,48.528339,9.0248467,driving,48.52028079999999,9.0528069
2280.0,2840.0,30.58282470703125,491.0,48.528665,9.0246359,driving,48.52028079999999,9.0528069
2495.0,3322.0,40.09841918945318,510.0,48.5316568,9.023691399999999,driving,48.52028079999999,9.0528069
2543.0,3522.0,59.89785766601557,540.0,48.5330885,9.0242917,driving,48.52028079999999,9.0528069
2549.0,3531.0,59.89785766601557,541.0,48.53316359999999,9.0242605,driving,48.52028079999999,9.0528069
2684.0,3811.0,54.7825927734375,559.0,48.534927,9.0239268,driving,48.52028079999999,9.0528069
2737.0,3581.0,105.80715942382818,521.0,48.53812509999999,9.02728,driving,48.52028079999999,9.0528069
2765.0,3612.0,103.82901000976557,523.0,48.5382233,9.026879899999999,driving,48.52028079999999,9.0528069
2858.0,3616.0,112.4935302734375,536.0,48.5394556,9.0270428,driving,48.52028079999999,9.0528069
2927.0,3690.0,111.62957763671875,548.0,48.5397555,9.0261433,driving,48.52028079999999,9.0528069
2992.0,3758.0,108.67022705078125,560.0,48.5400425,9.0253205,driving,48.52028079999999,9.0528069
3360.0,5796.0,93.516845703125,762.0,48.5444542,9.0255128,driving,48.52028079999999,9.0528069
3356.0,5862.0,94.92245483398438,767.0,48.5447784,9.026256199999999,driving,48.52028079999999,9.0528069
3364.0,6342.0,101.17510986328125,822.0,48.5452827,9.0271524,driving,48.52028079999999,9.0528069
3487.0,7020.0,-10.750091552734432,813.0,48.4950301,9.0248259,driving,48.52028079999999,9.0528069
3402.0,7109.0,-10.69049072265625,824.0,48.495493,9.0258142,driving,48.52028079999999,9.0528069
3276.0,7237.0,-10.260650634765625,839.0,48.4962899,9.0270722,driving,48.52028079999999,9.0528069
3100.0,7413.0,-11.922088623046818,859.0,48.4975777,9.0284525,driving,48.52028079999999,9.0528069
2786.0,4143.0,-10.781097412109432,506.0,48.5019532,9.0270893,driving,48.52028079999999,9.0528069
2786.0,4256.0,-17.068634033203125,512.0,48.5026626,9.0259901,driving,48.52028079999999,9.0528069
2788.0,4359.0,-8.09027099609375,517.0,48.5033214,9.0250077,driving,48.52028079999999,9.0528069
2802.0,4447.0,-7.45233154296875,522.0,48.5038185,9.0240951,driving,48.52028079999999,9.0528069
2820.0,4493.0,-7.171661376953125,524.0,48.504003,9.0235375,driving,48.52028079999999,9.0528069
2833.0,4518.0,-6.352813720703125,525.0,48.50408040000001,9.023216399999999,driving,48.52028079999999,9.0528069
2382.0,5974.0,101.173828125,1555.0,48.5099125,9.024595099999999,driving,48.52028079999999,9.0528069
2382.0,5974.0,101.173828125,1555.0,48.5099125,9.024595099999999,driving,48.52028079999999,9.0528069
2328.0,5902.0,101.92623901367188,1534.0,48.5105102,9.0249348,driving,48.52028079999999,9.0528069
2265.0,5232.0,100.72842407226557,1345.0,48.512444,9.0245097,driving,48.52028079999999,9.0528069
2249.0,5248.0,100.4390869140625,1349.0,48.5124608,9.0247303,driving,48.52028079999999,9.0528069
2361.0,2609.0,34.10818481445318,577.0,48.5155299,9.0216557,driving,48.52028079999999,9.0528069
2183.0,2500.0,40.29812622070318,509.0,48.5168881,9.023699299999999,driving,48.52028079999999,9.0528069
2107.0,2147.0,12.071258544921875,436.0,48.51774469999999,9.0245382,driving,48.52028079999999,9.0528069
2066.0,2158.0,-0.80584716796875,471.0,48.5191929,9.0248878,driving,48.52028079999999,9.0528069
2106.0,2200.0,-0.988067626953125,480.0,48.5193026,9.024342899999999,driving,48.52028079999999,9.0528069
2162.0,2859.0,-2.077789306640625,449.0,48.521155,9.023564799999999,driving,48.52028079999999,9.0528069
2164.0,2716.0,-2.223114013671818,424.0,48.5224372,9.023694299999999,driving,48.52028079999999,9.0528069
2115.0,2457.0,1.816741943359375,391.0,48.5240449,9.0247368,driving,48.52028079999999,9.0528069
2129.0,2639.0,12.661041259765568,483.0,48.5251789,9.024939999999999,driving,48.52028079999999,9.0528069
2187.0,2629.0,11.699859619140568,436.0,48.52639629999999,9.0246722,driving,48.52028079999999,9.0528069
2244.0,2751.0,18.387298583984375,461.0,48.52754729999999,9.0244657,driving,48.52028079999999,9.0528069
2280.0,2840.0,30.58282470703125,491.0,48.528665,9.0246359,driving,48.52028079999999,9.0528069
2473.0,3224.0,31.67138671875,493.0,48.5310016,9.023466299999999,driving,48.52028079999999,9.0528069
2495.0,3322.0,40.09841918945318,510.0,48.5316568,9.023691399999999,driving,48.52028079999999,9.0528069
2541.0,3496.0,53.871337890625,536.0,48.5328903,9.0241175,driving,48.52028079999999,9.0528069
2625.0,3631.0,69.78158569335938,556.0,48.5339347,9.0238145,driving,48.52028079999999,9.0528069
2684.0,3811.0,54.7825927734375,559.0,48.534927,9.0239268,driving,48.52028079999999,9.0528069
2684.0,3811.0,54.7825927734375,559.0,48.534927,9.0239268,driving,48.52028079999999,9.0528069
2907.0,3800.0,90.32162475585938,535.0,48.5383959,9.0244236,driving,48.52028079999999,9.0528069
2891.0,3771.0,92.20932006835938,533.0,48.5384462,9.024801,driving,48.52028079999999,9.0528069
2996.0,3763.0,108.67022705078125,561.0,48.5400612,9.0252669,driving,48.52028079999999,9.0528069
2996.0,3763.0,108.67022705078125,561.0,48.5400612,9.0252669,driving,48.52028079999999,9.0528069
3387.0,5678.0,87.2843017578125,753.0,48.5440052,9.0240542,driving,48.52028079999999,9.0528069
3375.0,5728.0,90.69003295898438,757.0,48.5441997,9.0246727,driving,48.52028079999999,9.0528069
3359.0,5802.0,93.516845703125,763.0,48.5444794,9.02558,driving,48.52028079999999,9.0528069
3624.0,6869.0,-10.2003173828125,796.0,48.4943901,9.0230246,driving,48.52028079999999,9.0528069
3561.0,6939.0,-10.508453369140625,804.0,48.4946638,9.023883699999999,driving,48.52028079999999,9.0528069
3465.0,7043.0,-10.91729736328125,816.0,48.4951458,9.0250968,driving,48.52028079999999,9.0528069
2786.0,4143.0,-10.781097412109432,506.0,48.5019532,9.0270893,driving,48.52028079999999,9.0528069
2787.0,4227.0,-11.114349365234432,511.0,48.5024734,9.0262685,driving,48.52028079999999,9.0528069
2788.0,4336.0,-8.313262939453125,516.0,48.5031671,9.0252223,driving,48.52028079999999,9.0528069
2852.0,4550.0,-6.34954833984375,527.0,48.5041541,9.0227998,driving,48.52028079999999,9.0528069
2871.0,4578.0,-5.740386962890625,528.0,48.5041936,9.022414999999999,driving,48.52028079999999,9.0528069
2879.0,4589.0,-5.601409912109432,529.0,48.5042009,9.0222748,driving,48.52028079999999,9.0528069
2885.0,4598.0,-5.601409912109432,529.0,48.5042074,9.0221518,driving,48.52028079999999,9.0528069
2382.0,5974.0,101.173828125,1555.0,48.5099125,9.024595099999999,driving,48.52028079999999,9.0528069
2382.0,5974.0,101.173828125,1555.0,48.5099125,9.024595099999999,driving,48.52028079999999,9.0528069
2428.0,5063.0,105.00921630859375,1302.0,48.5122892,9.0222245,driving,48.52028079999999,9.0528069
2415.0,5076.0,104.22286987304688,1305.0,48.5123027,9.022406499999999,driving,48.52028079999999,9.0528069
2399.0,5092.0,104.0120849609375,1309.0,48.5123186,9.022621599999999,driving,48.52028079999999,9.0528069
2403.0,2682.0,41.69891357421875,603.0,48.5149123,9.0212937,driving,48.52028079999999,9.0528069
2323.0,2543.0,29.621826171875,553.0,48.5160663,9.0220095,driving,48.52028079999999,9.0528069
2263.0,2362.0,28.6329345703125,481.0,48.5172466,9.0225119,driving,48.52028079999999,9.0528069
2255.0,2419.0,9.69049072265625,482.0,48.5185419,9.0223968,driving,48.52028079999999,9.0528069
2203.0,2526.0,2.4365234375,497.0,48.5193897,9.023020100000002,driving,48.52028079999999,9.0528069
2162.0,2868.0,-2.077789306640625,450.0,48.5210748,9.0235579,driving,48.52028079999999,9.0528069
2164.0,2723.0,-2.223114013671818,425.0,48.5223829,9.023690199999999,driving,48.52028079999999,9.0528069
2279.0,2620.0,3.631072998046875,400.0,48.52429679999999,9.022553199999999,driving,48.52028079999999,9.0528069
2296.0,2638.0,4.000396728515568,400.0,48.5243153,9.0223216,driving,48.52028079999999,9.0528069
2252.0,2705.0,14.352783203125,442.0,48.5268923,9.0239845,driving,48.52028079999999,9.0528069
2457.0,3285.0,31.7164306640625,511.0,48.52800879999999,9.0216425,driving,48.52028079999999,9.0528069
2449.0,3174.0,25.98150634765625,498.0,48.5289017,9.0223026,driving,48.52028079999999,9.0528069
2485.0,3085.0,23.148590087890568,464.0,48.5301761,9.0226475,driving,48.52028079999999,9.0528069
2568.0,3234.0,28.676055908203182,504.0,48.5314312,9.0223607,driving,48.52028079999999,9.0528069
2664.0,3380.0,34.14920043945318,524.0,48.5327113,9.0219689,driving,48.52028079999999,9.0528069
2746.0,3597.0,37.087249755859375,516.0,48.5337985,9.021687,driving,48.52028079999999,9.0528069
2769.0,3703.0,47.51556396484375,540.0,48.5349082,9.022466399999999,driving,48.52028079999999,9.0528069
2944.0,3750.0,44.45513916015625,547.0,48.5356733,9.0203692,driving,48.52028079999999,9.0528069
3006.0,4321.0,78.6446533203125,534.0,48.5383933,9.022594699999999,driving,48.52028079999999,9.0528069
3030.0,4293.0,76.26852416992188,532.0,48.5384423,9.0222275,driving,48.52028079999999,9.0528069
2996.0,3763.0,108.67022705078125,561.0,48.5400612,9.0252669,driving,48.52028079999999,9.0528069
3454.0,5421.0,69.40753173828125,716.0,48.5430164,9.0209434,driving,48.52028079999999,9.0528069
3436.0,5523.0,71.685546875,725.0,48.5434967,9.022111599999999,driving,48.52028079999999,9.0528069
3423.0,5584.0,77.52963256835938,737.0,48.5437662,9.022842299999999,driving,48.52028079999999,9.0528069
3412.0,5612.0,80.80694580078125,739.0,48.5438316,9.023201199999999,driving,48.52028079999999,9.0528069
3739.0,6736.0,-9.50848388671875,780.0,48.4939314,9.021363100000002,driving,48.52028079999999,9.0528069
3727.0,6750.0,-9.95367431640625,782.0,48.4939828,9.021543399999999,driving,48.52028079999999,9.0528069
3641.0,6849.0,-10.518768310546818,794.0,48.4943193,9.022774499999999,driving,48.52028079999999,9.0528069
3245.0,4991.0,-9.0980224609375,547.0,48.5033186,9.0170646,driving,48.52028079999999,9.0528069
3160.0,4905.0,-9.04248046875,543.0,48.5036831,9.018095599999999,driving,48.52028079999999,9.0528069
3071.0,4814.0,-9.03533935546875,539.0,48.503968,9.01926,driving,48.52028079999999,9.0528069
3023.0,4761.0,-8.66986083984375,537.0,48.5040846,9.0199509,driving,48.52028079999999,9.0528069
2995.0,4730.0,-7.5887451171875,535.0,48.5041374,9.0203603,driving,48.52028079999999,9.0528069
2980.0,4714.0,-7.55322265625,534.0,48.5041603,9.0205864,driving,48.52028079999999,9.0528069
2946.0,4674.0,-6.506683349609432,533.0,48.5041973,9.0211144,driving,48.52028079999999,9.0528069
2382.0,5974.0,101.173828125,1555.0,48.5099125,9.024595099999999,driving,48.52028079999999,9.0528069
2561.0,4923.0,107.74017333984375,1266.0,48.512216,9.0203346,driving,48.52028079999999,9.0528069
2562.0,4922.0,107.74017333984375,1266.0,48.512216,9.0203258,driving,48.52028079999999,9.0528069
2562.0,4922.0,107.74017333984375,1265.0,48.512216,9.0203169,driving,48.52028079999999,9.0528069
2505.0,2813.0,55.5169677734375,650.0,48.5140749,9.020216399999999,driving,48.52028079999999,9.0528069
2515.0,2900.0,51.87677001953125,682.0,48.5146732,9.0198279,driving,48.52028079999999,9.0528069
2359.0,2606.0,34.10818481445318,576.0,48.5155548,9.021672299999999,driving,48.52028079999999,9.0528069
2333.0,2386.0,18.834320068359375,497.0,48.517416,9.0215166,driving,48.52028079999999,9.0528069
2263.0,2393.0,12.315582275390568,478.0,48.518311,9.022321,driving,48.52028079999999,9.0528069
2231.0,2481.0,5.04815673828125,491.0,48.5190734,9.0226556,driving,48.52028079999999,9.0528069
2181.0,2939.0,-0.3272705078125,460.0,48.5204737,9.0232897,driving,48.52028079999999,9.0528069
2487.0,2863.0,2.30804443359375,446.0,48.52409600000001,9.0196383,driving,48.52028079999999,9.0528069
2464.0,2836.0,1.8507080078125,443.0,48.5241966,9.0199763,driving,48.52028079999999,9.0528069
2449.0,2791.0,3.030059814453182,408.0,48.5246508,9.020314299999999,driving,48.52028079999999,9.0528069
2473.0,3474.0,31.313812255859375,544.0,48.5267621,9.0207834,driving,48.52028079999999,9.0528069
2537.0,3658.0,31.81719970703125,513.0,48.5276329,9.0202863,driving,48.52028079999999,9.0528069
2592.0,3444.0,42.63458251953125,534.0,48.5286152,9.020030799999999,driving,48.52028079999999,9.0528069
2637.0,3233.0,35.00146484375,497.0,48.5300486,9.0202762,driving,48.52028079999999,9.0528069
2709.0,3507.0,28.386260986328182,530.0,48.5316082,9.020333299999999,driving,48.52028079999999,9.0528069
2680.0,3409.0,28.952178955078182,518.0,48.5321986,9.0212738,driving,48.52028079999999,9.0528069
2828.0,3574.0,35.794891357421875,488.0,48.5343781,9.020937199999999,driving,48.52028079999999,9.0528069
2913.0,3714.0,43.16864013671875,541.0,48.5353793,9.0205735,driving,48.52028079999999,9.0528069
3036.0,3858.0,44.70010375976557,565.0,48.5365584,9.0198149,driving,48.52028079999999,9.0528069
3106.0,4008.0,54.73431396484375,591.0,48.5378644,9.0201385,driving,48.52028079999999,9.0528069
3134.0,4163.0,66.6900634765625,523.0,48.53852879999999,9.0204775,driving,48.52028079999999,9.0528069
3471.0,5280.0,67.60964965820318,703.0,48.542255,9.019420799999999,driving,48.52028079999999,9.0528069
3463.0,5307.0,67.68603515625,705.0,48.5423585,9.0197462,driving,48.52028079999999,9.0528069
3457.0,5389.0,68.4295654296875,713.0,48.5428345,9.0206007,driving,48.52028079999999,9.0528069
3452.0,5454.0,71.26742553710938,719.0,48.5432053,9.021281,driving,48.52028079999999,9.0528069
3438.0,5515.0,71.685546875,724.0,48.5434655,9.0220203,driving,48.52028079999999,9.0528069
3873.0,6588.0,-9.325164794921818,763.0,48.493358,9.019549399999999,driving,48.52028079999999,9.0528069
3893.0,6706.0,-9.810333251953125,797.0,48.49614529999999,9.014634,driving,48.52028079999999,9.0528069
3893.0,6706.0,-9.810333251953125,797.0,48.49614529999999,9.014634,driving,48.52028079999999,9.0528069
3893.0,6706.0,-9.810333251953125,797.0,48.49614529999999,9.014634,driving,48.52028079999999,9.0528069
3321.0,5068.0,-8.938812255859432,551.0,48.5029775,9.0161641,driving,48.52028079999999,9.0528069
3245.0,4991.0,-9.0980224609375,547.0,48.5033186,9.0170646,driving,48.52028079999999,9.0528069
3188.0,4934.0,-9.125,544.0,48.5035701,9.0177487,driving,48.52028079999999,9.0528069
3129.0,4873.0,-8.84991455078125,542.0,48.5037921,9.0184959,driving,48.52028079999999,9.0528069
3091.0,4834.0,-9.1348876953125,540.0,48.5039135,9.0189992,driving,48.52028079999999,9.0528069
3065.0,4806.0,-9.03533935546875,539.0,48.5039877,9.0193543,driving,48.52028079999999,9.0528069
2868.0,4603.0,106.9473876953125,1183.0,48.5115852,9.0162598,driving,48.52028079999999,9.0528069
2848.0,4624.0,107.08187866210938,1189.0,48.511669,9.0165069,driving,48.52028079999999,9.0528069
2824.0,4648.0,108.87158203125,1195.0,48.5117973,9.0167749,driving,48.52028079999999,9.0528069
2716.0,4759.0,108.45046997070318,1224.0,48.5122083,9.0181118,driving,48.52028079999999,9.0528069
2716.0,4759.0,108.45046997070318,1224.0,48.5122083,9.0181118,driving,48.52028079999999,9.0528069
2563.0,3011.0,55.041229248046875,722.0,48.51538129999999,9.018910199999999,driving,48.52028079999999,9.0528069
2611.0,3075.0,54.450439453125,745.0,48.51566529999999,9.018157800000001,driving,48.52028079999999,9.0528069
2614.0,3079.0,54.450439453125,746.0,48.5156663,9.0181121,driving,48.52028079999999,9.0528069
2333.0,2386.0,18.834320068359375,497.0,48.517416,9.0215166,driving,48.52028079999999,9.0528069
2238.0,2465.0,6.27752685546875,489.0,48.5189385,9.0225723,driving,48.52028079999999,9.0528069
2487.0,2863.0,2.30804443359375,446.0,48.52409600000001,9.0196383,driving,48.52028079999999,9.0528069
2487.0,2863.0,2.30804443359375,446.0,48.52409600000001,9.0196383,driving,48.52028079999999,9.0528069
2605.0,2953.0,7.763946533203182,416.0,48.52453999999999,9.018124,driving,48.52028079999999,9.0528069
2597.0,2944.0,7.763946533203182,416.0,48.5245443,9.01824,driving,48.52028079999999,9.0528069
2642.0,3429.0,20.702911376953182,477.0,48.52627709999999,9.0181963,driving,48.52028079999999,9.0528069
2612.0,3553.0,20.896453857421875,497.0,48.52723470000001,9.0190281,driving,48.52028079999999,9.0528069
2711.0,3586.0,52.0948486328125,560.0,48.5287005,9.0183641,driving,48.52028079999999,9.0528069
2795.0,3414.0,54.30105590820318,534.0,48.5304521,9.018203399999999,driving,48.52028079999999,9.0528069
2800.0,3419.0,54.30105590820318,535.0,48.5304537,9.0181337,driving,48.52028079999999,9.0528069
3017.0,5785.0,65.52218627929688,762.0,48.53416730000001,9.017708899999999,driving,48.52028079999999,9.0528069
2995.0,5816.0,59.70074462890625,766.0,48.53423189999999,9.0181141,driving,48.52028079999999,9.0528069
3021.0,5475.0,48.30300903320318,749.0,48.5356151,9.019037599999999,driving,48.52028079999999,9.0528069
3139.0,5347.0,60.998870849609375,729.0,48.5365855,9.0181072,driving,48.52028079999999,9.0528069
3203.0,4014.0,57.853973388671875,512.0,48.5378564,9.0184423,driving,48.52028079999999,9.0528069
3334.0,4165.0,66.24862670898438,522.0,48.5390945,9.0176573,driving,48.52028079999999,9.0528069
3438.0,4300.0,74.98422241210938,530.0,48.5402949,9.0173357,driving,48.52028079999999,9.0528069
3514.0,5155.0,70.2801513671875,682.0,48.5418399,9.0180145,driving,48.52028079999999,9.0528069
3513.0,5222.0,68.37368774414057,692.0,48.5422649,9.0186542,driving,48.52028079999999,9.0528069
3513.0,5222.0,68.37368774414057,692.0,48.5422649,9.0186542,driving,48.52028079999999,9.0528069
3453.0,5453.0,71.26742553710938,719.0,48.5432037,9.021276700000001,driving,48.52028079999999,9.0528069
3971.0,6572.0,-9.21307373046875,778.0,48.4949688,9.0148899,driving,48.52028079999999,9.0528069
3893.0,6706.0,-9.810333251953125,797.0,48.49614529999999,9.014634,driving,48.52028079999999,9.0528069
3893.0,6706.0,-9.810333251953125,797.0,48.49614529999999,9.014634,driving,48.52028079999999,9.0528069
3893.0,6706.0,-9.810333251953125,797.0,48.49614529999999,9.014634,driving,48.52028079999999,9.0528069
3419.0,5167.0,-8.553009033203125,555.0,48.5026185,9.0149285,driving,48.52028079999999,9.0528069
3380.0,5127.0,-8.489288330078125,553.0,48.5027483,9.0154414,driving,48.52028079999999,9.0528069
3325.0,5071.0,-8.938812255859432,551.0,48.502962,9.016119999999999,driving,48.52028079999999,9.0528069
3245.0,4991.0,-9.0980224609375,547.0,48.5033186,9.0170646,driving,48.52028079999999,9.0528069
3346.0,7629.0,53.46246337890625,945.0,48.5048555,9.013919399999999,driving,48.52028079999999,9.0528069
3348.0,7636.0,53.46246337890625,947.0,48.5049003,9.0138532,driving,48.52028079999999,9.0528069
3073.0,4398.0,112.45355224609375,1131.0,48.5109404,9.013662499999999,driving,48.52028079999999,9.0528069
2974.0,4497.0,108.79144287109375,1156.0,48.5113199,9.0148839,driving,48.52028079999999,9.0528069
2904.0,4566.0,106.4150390625,1174.0,48.5115211,9.0157695,driving,48.52028079999999,9.0528069
2856.0,4615.0,107.08187866210938,1187.0,48.51163349999999,9.016402,driving,48.52028079999999,9.0528069
2798.0,3311.0,48.0638427734375,830.0,48.51450879999999,9.0159377,driving,48.52028079999999,9.0528069
2777.0,3288.0,47.834320068359375,821.0,48.5146029,9.0161978,driving,48.52028079999999,9.0528069
2733.0,3200.0,50.412811279296875,790.0,48.5153243,9.0165781,driving,48.52028079999999,9.0528069
2828.0,4357.0,17.134429931640568,1113.0,48.5171791,9.014809,driving,48.52028079999999,9.0528069
2828.0,4357.0,17.134429931640568,1113.0,48.5171791,9.014809,driving,48.52028079999999,9.0528069
2828.0,4357.0,17.134429931640568,1113.0,48.5171791,9.014809,driving,48.52028079999999,9.0528069
2677.0,3024.0,7.38177490234375,419.0,48.52458559999999,9.017157899999999,driving,48.52028079999999,9.0528069
2693.0,3041.0,6.58734130859375,420.0,48.5246188,9.0169388,driving,48.52028079999999,9.0528069
2723.0,3071.0,6.308380126953182,422.0,48.524693,9.0165407,driving,48.52028079999999,9.0528069
2767.0,3115.0,6.13983154296875,424.0,48.5248174,9.015977699999999,driving,48.52028079999999,9.0528069
2795.0,3650.0,31.337158203125,526.0,48.52622419999999,9.0160447,driving,48.52028079999999,9.0528069
2920.0,6097.0,90.52423095703125,832.0,48.5285586,9.0152947,driving,48.52028079999999,9.0528069
2929.0,6061.0,92.479248046875,825.0,48.5288806,9.0153246,driving,48.52028079999999,9.0528069
2981.0,5920.0,94.824951171875,797.0,48.5301448,9.015284099999999,driving,48.52028079999999,9.0528069
