,distance_horizontal,distance_path,distance_vertical,distance_vertical_abs,distance_vertical_neg,distance_vertical_pos,duration,end_location_lat,end_location_lng,mode,start_location_lat,start_location_lng,isWalking,isBicycling,resid_combi_abs,resid_horiz
849,1531.0,3063.0,-10.190704345703123,10.190704345703123,10.190704345703123,0.0,498.0,48.506631799999994,9.0500829,driving,48.52028079999999,9.0528069,False,False,108.71161026505558,90.32704877119613
850,1387.0,3015.0,-11.623748779296818,11.623748779296818,11.623748779296818,0.0,490.0,48.507938200000005,9.0501144,driving,48.52028079999999,9.0528069,False,False,135.09615893837713,120.67120616959437
851,1233.0,2744.0,-12.997100830078125,12.997100830078125,12.997100830078125,0.0,458.0,48.5093242,9.0502123,driving,48.52028079999999,9.0528069,False,False,140.01700707568807,129.67815227621475
852,1060.0,2648.0,-12.432159423828125,12.432159423828125,12.432159423828125,0.0,450.0,48.510912700000006,9.0501435,driving,48.52028079999999,9.0528069,False,False,175.4587619428139,167.74439692845715
853,935.0,2469.0,-13.08270263671875,13.08270263671875,13.08270263671875,0.0,412.0,48.512059,9.0501453,driving,48.52028079999999,9.0528069,False,False,167.85990137691962,163.02925578123342
854,778.0,2083.0,-12.603302001953125,12.603302001953125,12.603302001953125,0.0,361.0,48.5135626,9.0498896,driving,48.52028079999999,9.0528069,False,False,156.2528726731996,153.83503850032042
855,683.0,2262.0,-14.535888671875,14.535888671875,14.535888671875,0.0,399.0,48.514375,9.0502609,driving,48.52028079999999,9.0528069,False,False,216.01645313202386,217.1315312284304
856,566.0,2335.0,-13.49383544921875,13.49383544921875,13.49383544921875,0.0,429.0,48.5156645,9.0495834,driving,48.52028079999999,9.0528069,False,False,276.01165769343356,278.286159114629
857,437.0,2524.0,-14.119598388671818,14.119598388671818,14.119598388671818,0.0,469.0,48.5166689,9.0504788,driving,48.52028079999999,9.0528069,False,False,347.42815937767136,352.6361334506941
858,281.0,2771.0,-7.38946533203125,7.38946533203125,7.38946533203125,0.0,514.0,48.5184535,9.050170800000002,driving,48.52028079999999,9.0528069,False,False,437.4026947214239,439.1756372989589
859,196.0,198.0,-4.517333984375,4.517333984375,4.517333984375,0.0,76.0,48.5204914,9.0501716,driving,48.52028079999999,9.0528069,False,False,23.16667570514327,23.80934131884679
860,227.0,278.0,-6.131805419921818,6.131805419921818,6.131805419921818,0.0,84.0,48.52123659999999,9.050089,driving,48.52028079999999,9.0528069,False,False,21.971021238558706,23.55469632335827
861,298.0,453.0,-8.434783935546818,8.434783935546818,8.434783935546818,0.0,138.0,48.52226839999999,9.0500982,driving,48.52028079999999,9.0528069,False,False,56.21072973123674,58.648896494981344
862,440.0,862.0,2.944427490234375,2.944427490234375,0.0,2.944427490234375,242.0,48.5238069,9.0501067,driving,48.52028079999999,9.0528069,False,False,130.1062817600545,124.83729683822749
863,555.0,1032.0,15.214324951171875,15.214324951171875,0.0,15.214324951171875,271.0,48.5249316,9.050065400000001,driving,48.52028079999999,9.0528069,False,False,119.13576717641172,123.21522669367332
864,713.0,2388.0,20.36065673828125,20.36065673828125,0.0,20.36065673828125,517.0,48.526444,9.0501643,driving,48.52028079999999,9.0528069,False,False,321.1422083123073,327.1431651037641
865,842.0,2539.0,17.058074951171875,17.058074951171875,0.0,17.058074951171875,427.0,48.52765249999999,9.0501996,driving,48.52028079999999,9.0528069,False,False,202.2221908958101,202.79319076769897
866,937.0,2460.0,17.073486328125,17.073486328125,0.0,17.073486328125,455.0,48.5284664,9.0497991,driving,48.52028079999999,9.0528069,False,False,206.64184704940334,205.496698039589
867,1117.0,2825.0,69.83255004882818,69.83255004882818,0.0,69.83255004882818,564.0,48.530198299999995,9.0504256,driving,48.52028079999999,9.0528069,False,False,221.7857951802767,266.5665012915912
868,1236.0,2978.0,72.436767578125,72.436767578125,0.0,72.436767578125,599.0,48.5312469,9.0500691,driving,48.52028079999999,9.0528069,False,False,224.83754204312424,269.8793156637481
869,1385.0,3012.0,93.51687622070318,93.51687622070318,0.0,93.51687622070318,593.0,48.5325987,9.0500757,driving,48.52028079999999,9.0528069,False,False,162.21621441071443,224.2037639112388
870,1549.0,3215.0,91.47360229492188,91.47360229492188,0.0,91.47360229492188,626.0,48.534082,9.0500049,driving,48.52028079999999,9.0528069,False,False,156.439527692205,213.53402909639635
871,1690.0,3379.0,88.5162353515625,88.5162353515625,0.0,88.5162353515625,652.0,48.535394399999994,9.0504521,driving,48.52028079999999,9.0528069,False,False,150.22079801102137,201.9887083104647
872,1823.0,3521.0,91.38552856445318,91.38552856445318,0.0,91.38552856445318,675.0,48.536536,9.0496268,driving,48.52028079999999,9.0528069,False,False,137.55244717579376,189.57361849111072
873,1965.0,3482.0,105.25289916992188,105.25289916992188,0.0,105.25289916992188,622.0,48.5378476,9.049977,driving,48.52028079999999,9.0528069,False,False,36.394382657565984,98.76201883435692
874,2128.0,3905.0,113.1710205078125,113.1710205078125,0.0,113.1710205078125,687.0,48.5393046,9.0496861,driving,48.52028079999999,9.0528069,False,False,53.57545265453109,120.35856289033654
875,2263.0,3764.0,134.94778442382818,134.94778442382818,0.0,134.94778442382818,722.0,48.540571299999996,9.050467999999999,driving,48.52028079999999,9.0528069,False,False,34.77728260557865,119.4109153293382
876,2372.0,4824.0,132.3809814453125,132.3809814453125,0.0,132.3809814453125,720.0,48.5415133,9.049725099999998,driving,48.52028079999999,9.0528069,False,False,8.132312048398717,88.38651840971727
877,2505.0,4752.0,141.29336547851557,141.29336547851557,0.0,141.29336547851557,632.0,48.542725700000005,9.0498537,driving,48.52028079999999,9.0528069,False,False,-121.1720126872093,-35.0285714096367
878,2803.0,5024.0,149.44076538085938,149.44076538085938,0.0,149.44076538085938,712.0,48.5454237,9.050056,driving,48.52028079999999,9.0528069,False,False,-122.69325969458555,-34.37967491465531
879,2803.0,5029.0,149.46762084960938,149.46762084960938,0.0,149.46762084960938,712.0,48.5454255,9.0501284,driving,48.52028079999999,9.0528069,False,False,-122.7183059375526,-34.37967491465531
880,2713.0,5824.0,25.9940185546875,25.9940185546875,0.0,25.9940185546875,729.0,48.496239,9.046597300000002,driving,48.52028079999999,9.0528069,False,False,31.762661053529428,6.585423459343588
881,2632.0,5923.0,31.33682250976557,31.33682250976557,0.0,31.33682250976557,765.0,48.4968711,9.047535400000001,driving,48.52028079999999,9.0528069,False,False,82.87288722316055,64.1540119959426
882,2548.0,6027.0,36.47052001953125,36.47052001953125,0.0,36.47052001953125,802.0,48.497547,9.0485102,driving,48.52028079999999,9.0528069,False,False,135.92232109725796,123.52143714500835
883,2373.0,4524.0,-0.54547119140625,0.54547119140625,0.54547119140625,0.0,662.0,48.499185100000005,9.0479681,driving,48.52028079999999,9.0528069,False,False,72.83813439219375,30.120239538895135
884,2234.0,3777.0,-6.997802734375,6.997802734375,6.997802734375,0.0,614.0,48.500444,9.0480112,driving,48.52028079999999,9.0528069,False,False,53.30122600664015,19.13300258318236
885,2083.0,3618.0,-9.36090087890625,9.36090087890625,9.36090087890625,0.0,588.0,48.501793299999996,9.048241,driving,48.52028079999999,9.0528069,False,False,62.55481769505627,33.341112077336106
886,1964.0,3606.0,-11.8763427734375,11.8763427734375,11.8763427734375,0.0,597.0,48.502957,9.047648,driving,48.52028079999999,9.0528069,False,False,98.72831768857822,74.02829770517906
887,1906.0,3418.0,-10.22222900390625,10.22222900390625,10.22222900390625,0.0,556.0,48.503332799999995,9.0489892,driving,48.52028079999999,9.0528069,False,False,73.65864076618101,48.472472212867274
888,1680.0,3415.0,-12.291961669921818,12.291961669921818,12.291961669921818,0.0,597.0,48.5053649,9.0491847,driving,48.52028079999999,9.0528069,False,False,168.79054792237804,149.65149701868677
889,1494.0,3078.0,-12.471832275390625,12.471832275390625,12.471832275390625,0.0,538.0,48.5072561,9.0478529,driving,48.52028079999999,9.0528069,False,False,155.76248505579224,140.17936699161788
890,1390.0,3093.0,-12.78778076171875,12.78778076171875,12.78778076171875,0.0,540.0,48.508176899999995,9.0480838,driving,48.52028079999999,9.0528069,False,False,183.26635806495398,169.87236955712774
891,1243.0,2828.0,-12.032012939453125,12.032012939453125,12.032012939453125,0.0,495.0,48.5094449,9.0486585,driving,48.52028079999999,9.0528069,False,False,175.43644947400924,164.01536356799267
892,1148.0,2983.0,-13.25982666015625,13.25982666015625,13.25982666015625,0.0,525.0,48.5105736,9.047520100000002,driving,48.52028079999999,9.0528069,False,False,227.8573230408801,219.31185629610263
893,979.0,2618.0,-13.082061767578125,13.082061767578125,13.082061767578125,0.0,452.0,48.5122441,9.047411900000002,driving,48.52028079999999,9.0528069,False,False,196.94573368601743,191.31298546505616
894,850.0,2462.0,-12.956756591796818,12.956756591796818,12.956756591796818,0.0,413.0,48.5132914,9.0481631,driving,48.52028079999999,9.0528069,False,False,190.06270478578023,186.6629598011213
895,727.0,2151.0,-10.899810791015623,10.899810791015623,10.899810791015623,0.0,392.0,48.514604399999996,9.0479119,driving,48.52028079999999,9.0528069,False,False,201.4928067362269,198.41526091225316
896,546.0,2446.0,-14.95086669921875,14.95086669921875,14.95086669921875,0.0,455.0,48.5161723,9.0487689,driving,48.52028079999999,9.0528069,False,False,305.6140421592471,309.61173653107323
897,464.0,2541.0,-15.909271240234432,15.909271240234432,15.909271240234432,0.0,464.0,48.517332200000006,9.048354400000001,driving,48.52028079999999,9.0528069,False,False,334.0613580360333,340.44660393849443
898,405.0,1390.0,17.230377197265568,17.230377197265568,0.0,17.230377197265568,278.0,48.519028999999996,9.0476556,driving,48.52028079999999,9.0528069,False,False,161.46496178223083,170.15705731700484
899,360.0,391.0,2.437164306640568,2.437164306640568,0.0,2.437164306640568,143.0,48.51983329999999,9.0479818,driving,48.52028079999999,9.0528069,False,False,51.42439910907372,47.139606504004306
900,369.0,443.0,-5.805145263671818,5.805145263671818,5.805145263671818,0.0,169.0,48.5211464,9.0479825,driving,48.52028079999999,9.0528069,False,False,72.05074997760786,70.74309666660442
901,418.0,552.0,-6.241424560546818,6.241424560546818,6.241424560546818,0.0,191.0,48.522281,9.0480174,driving,48.52028079999999,9.0528069,False,False,81.48878274228193,79.69543199631612
902,517.0,703.0,-1.86212158203125,1.86212158203125,1.86212158203125,0.0,207.0,48.5236916,9.0480459,driving,48.52028079999999,9.0528069,False,False,77.01483438892714,69.33382378491731
903,618.0,1483.0,16.636322021484375,16.636322021484375,0.0,16.636322021484375,360.0,48.524848399999996,9.0480431,driving,48.52028079999999,9.0528069,False,False,191.18160908230183,195.43965783187406
904,758.0,1794.0,34.1981201171875,34.1981201171875,0.0,34.1981201171875,358.0,48.5262976,9.0479923,driving,48.52028079999999,9.0528069,False,False,138.07413261869397,156.16061591676464
905,859.0,2609.0,21.35369873046875,21.35369873046875,0.0,21.35369873046875,462.0,48.5274016,9.048291699999998,driving,48.52028079999999,9.0528069,False,False,228.99889050397692,233.2664499637214
906,1017.0,2325.0,22.53677368164057,22.53677368164057,0.0,22.53677368164057,405.0,48.52883749999999,9.0479423,driving,48.52028079999999,9.0528069,False,False,131.70158786901413,134.19438837381216
907,1170.0,2252.0,30.24795532226557,30.24795532226557,0.0,30.24795532226557,407.0,48.5302917,9.0479397,driving,48.52028079999999,9.0528069,False,False,88.55628474169163,95.45372113801403
908,1283.0,2084.0,33.2640380859375,33.2640380859375,0.0,33.2640380859375,395.0,48.5312048,9.0472154,driving,48.52028079999999,9.0528069,False,False,45.71229041267213,53.36420873510423
909,1438.0,2179.0,40.5408935546875,40.5408935546875,0.0,40.5408935546875,418.0,48.5326764,9.0472748,driving,48.52028079999999,9.0528069,False,False,23.475927642728664,35.09098375766166
910,1584.0,2248.0,45.86090087890625,45.86090087890625,0.0,45.86090087890625,426.0,48.5341081,9.047659800000002,driving,48.52028079999999,9.0528069,False,False,-9.70285221710833,4.214268617618984
911,1668.0,2353.0,52.88711547851557,52.88711547851557,0.0,52.88711547851557,452.0,48.5349695,9.048212800000002,driving,48.52028079999999,9.0528069,False,False,-11.092997213567287,7.846843468553288
912,1855.0,5356.0,87.15951538085938,87.15951538085938,0.0,87.15951538085938,798.0,48.53645770000001,9.0466491,driving,48.52028079999999,9.0528069,False,False,256.55574693372046,304.0526946248
913,2007.0,3710.0,94.77838134765624,94.77838134765624,0.0,94.77838134765624,702.0,48.538126399999996,9.0487226,driving,48.52028079999999,9.0528069,False,False,115.74460311626387,167.578306259824
914,2120.0,5004.0,97.04452514648438,97.04452514648438,0.0,97.04452514648438,704.0,48.5390519,9.047807800000001,driving,48.52028079999999,9.0528069,False,False,87.60002512209928,139.4887938569143
915,2272.0,4793.0,111.47720336914057,111.47720336914057,0.0,111.47720336914057,676.0,48.540434999999995,9.0477715,driving,48.52028079999999,9.0528069,False,False,8.434108692747714,71.0144054919383
916,2405.0,4672.0,115.5341796875,115.5341796875,0.0,115.5341796875,658.0,48.5416071,9.0473819,driving,48.52028079999999,9.0528069,False,False,-46.34191223769767,17.59931567258434
917,2561.0,4804.0,130.5953369140625,130.5953369140625,0.0,130.5953369140625,699.0,48.5430957,9.0480454,driving,48.52028079999999,9.0528069,False,False,-58.08621907442466,17.05981182431958
918,2670.0,4688.0,137.83792114257818,137.83792114257818,0.0,137.83792114257818,635.0,48.5440437,9.047622800000001,driving,48.52028079999999,9.0528069,False,False,-155.8797283382753,-75.96458509530135
919,2786.0,4900.0,148.68325805664057,148.68325805664057,0.0,148.68325805664057,686.0,48.5451635,9.0484552,driving,48.52028079999999,9.0528069,False,False,-143.76971642874173,-55.85293411067778
920,2839.0,5773.0,23.10488891601557,23.10488891601557,0.0,23.10488891601557,712.0,48.49521910000001,9.0454471,driving,48.52028079999999,9.0528069,False,False,-13.798766109101052,-43.96571426425487
921,2723.0,5812.0,25.58944702148437,25.58944702148437,0.0,25.58944702148437,725.0,48.49616049999999,9.0464753,driving,48.52028079999999,9.0528069,False,False,25.659348514832573,-0.07736524887855012
922,2525.0,4734.0,-1.3341064453125,1.3341064453125,1.3341064453125,0.0,678.0,48.49807329999999,9.0456557,driving,48.52028079999999,9.0528069,False,False,50.39707554880988,5.645851173919141
923,2406.0,4029.0,-7.356109619140625,7.356109619140625,7.356109619140625,0.0,671.0,48.4991484,9.045811800000001,driving,48.52028079999999,9.0528069,False,False,67.30024775182869,30.333036801762205
